Entity,Code,Year,"Coffee, green | 00000656 || Production | 005510 || tonnes"
Guinea,GIN,2010,29018
Guinea,GIN,2011,30320
Guinea,GIN,2012,17907
Guinea,GIN,2013,18440
Guinea,GIN,2014,25787.18
Guinea,GIN,2015,32229.71
Guinea,GIN,2016,38900
Guinea,GIN,2017,40800
Guinea,GIN,2018,50000
Guinea,GIN,2019,54713.18
Guinea,GIN,2020,40263.08
Guinea,GIN,2021,40273.08
Guyana,GUY,1961,860
Guyana,GUY,1962,1039
Guyana,GUY,1963,659
Guyana,GUY,1964,1129
Guyana,GUY,1965,1156
Guyana,GUY,1966,1122
Guyana,GUY,1967,1290
Guyana,GUY,1968,1302
Guyana,GUY,1969,684
Guyana,GUY,1970,703
Guyana,GUY,1971,761
Guyana,GUY,1972,762
Guyana,GUY,1973,746
Guyana,GUY,1974,900
Guyana,GUY,1975,900
Guyana,GUY,1976,900
Guyana,GUY,1977,1020
Guyana,GUY,1978,1140
Guyana,GUY,1979,1320
Guyana,GUY,1980,1560
Guyana,GUY,1981,1560
Guyana,GUY,1982,1260
Guyana,GUY,1983,1020
Guyana,GUY,1984,358
Guyana,GUY,1985,370
Guyana,GUY,1986,430
Guyana,GUY,1987,240
Guyana,GUY,1988,300
Guyana,GUY,1989,300
Guyana,GUY,1990,300
Guyana,GUY,1991,300
Guyana,GUY,1992,300
Guyana,GUY,1993,300
Guyana,GUY,1994,300
Guyana,GUY,1995,300
Guyana,GUY,1996,285
Guyana,GUY,1997,261
Guyana,GUY,1998,136
Guyana,GUY,1999,140
Guyana,GUY,2000,15
Guyana,GUY,2001,153
Guyana,GUY,2002,300
Guyana,GUY,2003,480
Guyana,GUY,2004,480
Guyana,GUY,2005,480
Guyana,GUY,2006,480
Guyana,GUY,2007,480
Guyana,GUY,2008,480
Guyana,GUY,2009,420
Guyana,GUY,2010,420
Guyana,GUY,2011,420
Guyana,GUY,2012,420
Guyana,GUY,2013,420
Guyana,GUY,2014,420
Guyana,GUY,2015,420
Guyana,GUY,2016,420
Guyana,GUY,2017,420
Guyana,GUY,2018,475
Guyana,GUY,2019,654
Guyana,GUY,2020,600
Guyana,GUY,2021,600
Haiti,HTI,1961,45720
Haiti,HTI,1962,31860
Haiti,HTI,1963,34980
Haiti,HTI,1964,36000
Haiti,HTI,1965,36720
Haiti,HTI,1966,30540
Haiti,HTI,1967,31600
Haiti,HTI,1968,30180
Haiti,HTI,1969,27000
Haiti,HTI,1970,32610
Haiti,HTI,1971,32400
Haiti,HTI,1972,31500
Haiti,HTI,1973,33000
Haiti,HTI,1974,31200
Haiti,HTI,1975,39000
Haiti,HTI,1976,32280
Haiti,HTI,1977,31140
Haiti,HTI,1978,26580
Haiti,HTI,1979,40140
Haiti,HTI,1980,42900
Haiti,HTI,1981,33250
Haiti,HTI,1982,32250
Haiti,HTI,1983,36000
Haiti,HTI,1984,37250
Haiti,HTI,1985,36900
Haiti,HTI,1986,37752
Haiti,HTI,1987,30088
Haiti,HTI,1988,37693
Haiti,HTI,1989,38447
Haiti,HTI,1990,37200
Haiti,HTI,1991,37000
Haiti,HTI,1992,27355
Haiti,HTI,1993,33600
Haiti,HTI,1994,31000
Haiti,HTI,1995,29000
Haiti,HTI,1996,27000
Haiti,HTI,1997,29154.62
Haiti,HTI,1998,27239
Haiti,HTI,1999,28000
Haiti,HTI,2000,30000
Haiti,HTI,2001,28000
Haiti,HTI,2002,27000
Haiti,HTI,2003,30000
Haiti,HTI,2004,29000
Haiti,HTI,2005,35000
Haiti,HTI,2006,35000
Haiti,HTI,2007,47000
Haiti,HTI,2008,35000
Haiti,HTI,2009,36481.61
Haiti,HTI,2010,38193.38
Haiti,HTI,2011,39232.32
Haiti,HTI,2012,40184.1
Haiti,HTI,2013,58720
Haiti,HTI,2014,35232
Haiti,HTI,2015,20452
Haiti,HTI,2016,20495
Haiti,HTI,2017,20543
Haiti,HTI,2018,20820
Haiti,HTI,2019,20820
Haiti,HTI,2020,20700
Haiti,HTI,2021,20700
High-income countries,,1961,24541
High-income countries,,1962,29374
High-income countries,,1963,22951
High-income countries,,1964,27579
High-income countries,,1965,22992
High-income countries,,1966,20807
High-income countries,,1967,21670
High-income countries,,1968,19655
High-income countries,,1969,15707
High-income countries,,1970,20330
High-income countries,,1971,17113
High-income countries,,1972,18350
High-income countries,,1973,19281
High-income countries,,1974,14048
High-income countries,,1975,18023
High-income countries,,1976,16668
High-income countries,,1977,13330
High-income countries,,1978,15945
High-income countries,,1979,13946
High-income countries,,1980,15793
High-income countries,,1981,17917
High-income countries,,1982,15970
High-income countries,,1983,18823
High-income countries,,1984,14251
High-income countries,,1985,17530
High-income countries,,1986,14248
High-income countries,,1987,18915
High-income countries,,1988,14585
High-income countries,,1989,17178
High-income countries,,1990,16202
High-income countries,,1991,14720
High-income countries,,1992,14366
High-income countries,,1993,17480
High-income countries,,1994,15333
High-income countries,,1995,15531
High-income countries,,1996,14882
High-income countries,,1997,15982
High-income countries,,1998,17261
High-income countries,,1999,11039
High-income countries,,2000,12788.61
High-income countries,,2001,12759.55
High-income countries,,2002,11284.48
High-income countries,,2003,13689.42
High-income countries,,2004,12930
High-income countries,,2005,12048
High-income countries,,2006,12072.84
High-income countries,,2007,11598.14
High-income countries,,2008,11322.3
High-income countries,,2009,11034.47
High-income countries,,2010,10504.351
High-income countries,,2011,9595.39
High-income countries,,2012,8880.94
High-income countries,,2013,8460.83
High-income countries,,2014,8420.56
High-income countries,,2015,6574.11
High-income countries,,2016,7949.48
High-income countries,,2017,7982.02
High-income countries,,2018,8215.17
High-income countries,,2019,8315.44
High-income countries,,2020,7651.46
High-income countries,,2021,7856.1
Honduras,HND,1961,21450
Honduras,HND,1962,27939
Honduras,HND,1963,29014
Honduras,HND,1964,29276
Honduras,HND,1965,32195
Honduras,HND,1966,33569
Honduras,HND,1967,35041
Honduras,HND,1968,36512
Honduras,HND,1969,37984
Honduras,HND,1970,39456
Honduras,HND,1971,40927
Honduras,HND,1972,42399
Honduras,HND,1973,41778
Honduras,HND,1974,45342
Honduras,HND,1975,46814
Honduras,HND,1976,48285
Honduras,HND,1977,49757
Honduras,HND,1978,59796
Honduras,HND,1979,72547
Honduras,HND,1980,64228
Honduras,HND,1981,75347
Honduras,HND,1982,72420
Honduras,HND,1983,79474
Honduras,HND,1984,72545
Honduras,HND,1985,75091
Honduras,HND,1986,76318
Honduras,HND,1987,79877
Honduras,HND,1988,94046
Honduras,HND,1989,100234
Honduras,HND,1990,119784
Honduras,HND,1991,101890
Honduras,HND,1992,111660
Honduras,HND,1993,110481
Honduras,HND,1994,126182
Honduras,HND,1995,132400
Honduras,HND,1996,148830
Honduras,HND,1997,162658
Honduras,HND,1998,172772
Honduras,HND,1999,157409
Honduras,HND,2000,193309
Honduras,HND,2001,205545
Honduras,HND,2002,172727
Honduras,HND,2003,175284
Honduras,HND,2004,185090
Honduras,HND,2005,190640
Honduras,HND,2006,213636
Honduras,HND,2007,236302
Honduras,HND,2008,240948
Honduras,HND,2009,231288
Honduras,HND,2010,244335
Honduras,HND,2011,284347
Honduras,HND,2012,343403
Honduras,HND,2013,280697
Honduras,HND,2014,282230
Honduras,HND,2015,332747
Honduras,HND,2016,366542
Honduras,HND,2017,477580
Honduras,HND,2018,478830.75
Honduras,HND,2019,472497.97
Honduras,HND,2020,364552.38
Honduras,HND,2021,400674.4
India,IND,1961,43200
India,IND,1962,46000
India,IND,1963,56200
India,IND,1964,69300
India,IND,1965,60900
India,IND,1966,63900
India,IND,1967,78500
India,IND,1968,57331
India,IND,1969,73430
India,IND,1970,63619
India,IND,1971,110231
India,IND,1972,68948
India,IND,1973,91072
India,IND,1974,86388
India,IND,1975,92506
India,IND,1976,84000
India,IND,1977,102300
India,IND,1978,125000
India,IND,1979,110488
India,IND,1980,149835
India,IND,1981,118600
India,IND,1982,152100
India,IND,1983,130000
India,IND,1984,105029
India,IND,1985,195100
India,IND,1986,122400
India,IND,1987,192100
India,IND,1988,122700
India,IND,1989,214700
India,IND,1990,118100
India,IND,1991,170000
India,IND,1992,180000
India,IND,1993,162000
India,IND,1994,208000
India,IND,1995,180000
India,IND,1996,223000
India,IND,1997,205000
India,IND,1998,228000
India,IND,1999,265000
India,IND,2000,292000
India,IND,2001,301000
India,IND,2002,301000
India,IND,2003,275275
India,IND,2004,270500
India,IND,2005,275500
India,IND,2006,274000
India,IND,2007,288000
India,IND,2008,262000
India,IND,2009,262300
India,IND,2010,289600
India,IND,2011,302000
India,IND,2012,314000
India,IND,2013,318200
India,IND,2014,304500
India,IND,2015,327000
India,IND,2016,348000
India,IND,2017,312000
India,IND,2018,316000
India,IND,2019,319500
India,IND,2020,298000
India,IND,2021,334000
Indonesia,IDN,1961,103100
Indonesia,IDN,1962,106700
Indonesia,IDN,1963,139600
Indonesia,IDN,1964,118200
Indonesia,IDN,1965,134500
Indonesia,IDN,1966,142200
Indonesia,IDN,1967,153478
Indonesia,IDN,1968,157347
Indonesia,IDN,1969,173613
Indonesia,IDN,1970,185091
Indonesia,IDN,1971,180916
Indonesia,IDN,1972,178735
Indonesia,IDN,1973,150163
Indonesia,IDN,1974,149811
Indonesia,IDN,1975,170372
Indonesia,IDN,1976,193377
Indonesia,IDN,1977,193966
Indonesia,IDN,1978,222690
Indonesia,IDN,1979,273675
Indonesia,IDN,1980,294973
Indonesia,IDN,1981,314899
Indonesia,IDN,1982,281251
Indonesia,IDN,1983,305648
Indonesia,IDN,1984,315489
Indonesia,IDN,1985,311398
Indonesia,IDN,1986,356822
Indonesia,IDN,1987,388669
Indonesia,IDN,1988,391095
Indonesia,IDN,1989,401048
Indonesia,IDN,1990,412767
Indonesia,IDN,1991,428305
Indonesia,IDN,1992,436930
Indonesia,IDN,1993,438868
Indonesia,IDN,1994,450191
Indonesia,IDN,1995,457801
Indonesia,IDN,1996,421751
Indonesia,IDN,1997,426800
Indonesia,IDN,1998,512165
Indonesia,IDN,1999,524687
Indonesia,IDN,2000,554574
Indonesia,IDN,2001,569234
Indonesia,IDN,2002,682019
Indonesia,IDN,2003,663571
Indonesia,IDN,2004,647385
Indonesia,IDN,2005,640365
Indonesia,IDN,2006,682158
Indonesia,IDN,2007,676475
Indonesia,IDN,2008,698016
Indonesia,IDN,2009,682591
Indonesia,IDN,2010,684076
Indonesia,IDN,2011,638600
Indonesia,IDN,2012,691163
Indonesia,IDN,2013,675800
Indonesia,IDN,2014,643900
Indonesia,IDN,2015,639412
Indonesia,IDN,2016,639305
Indonesia,IDN,2017,717962
Indonesia,IDN,2018,756051
Indonesia,IDN,2019,752512
Indonesia,IDN,2020,762380
Indonesia,IDN,2021,765415
Jamaica,JAM,1961,2546
Jamaica,JAM,1962,1969
Jamaica,JAM,1963,2009
Jamaica,JAM,1964,1997
Jamaica,JAM,1965,2170
Jamaica,JAM,1966,1861
Jamaica,JAM,1967,1991
Jamaica,JAM,1968,1972
Jamaica,JAM,1969,1589
Jamaica,JAM,1970,1805
Jamaica,JAM,1971,1358
Jamaica,JAM,1972,1040
Jamaica,JAM,1973,1146
Jamaica,JAM,1974,1486
Jamaica,JAM,1975,1186
Jamaica,JAM,1976,1929
Jamaica,JAM,1977,1208
Jamaica,JAM,1978,1477
Jamaica,JAM,1979,958
Jamaica,JAM,1980,2216
Jamaica,JAM,1981,1379
Jamaica,JAM,1982,1516
Jamaica,JAM,1983,1632
Jamaica,JAM,1984,1745
Jamaica,JAM,1985,1274
Jamaica,JAM,1986,1697
Jamaica,JAM,1987,1658
Jamaica,JAM,1988,2231
Jamaica,JAM,1989,1260
Jamaica,JAM,1990,1560
Jamaica,JAM,1991,2280
Jamaica,JAM,1992,1920
Jamaica,JAM,1993,1500
Jamaica,JAM,1994,2460
Jamaica,JAM,1995,2580
Jamaica,JAM,1996,2580
Jamaica,JAM,1997,2887
Jamaica,JAM,1998,1740
Jamaica,JAM,1999,2340
Jamaica,JAM,2000,2220
Jamaica,JAM,2001,2880
Jamaica,JAM,2002,2760
Jamaica,JAM,2003,3300
Jamaica,JAM,2004,2400
Jamaica,JAM,2005,8897
Jamaica,JAM,2006,12390
Jamaica,JAM,2007,15117
Jamaica,JAM,2008,9035
Jamaica,JAM,2009,12456
Jamaica,JAM,2010,9121
Jamaica,JAM,2011,8099
Jamaica,JAM,2012,6687
Jamaica,JAM,2013,6984
Jamaica,JAM,2014,5298
Jamaica,JAM,2015,5755
Jamaica,JAM,2016,7580
Jamaica,JAM,2017,6222
Jamaica,JAM,2018,7085
Jamaica,JAM,2019,6701
Jamaica,JAM,2020,6201
Jamaica,JAM,2021,7990
Kenya,KEN,1961,28100
Kenya,KEN,1962,50000
Kenya,KEN,1963,40500
Kenya,KEN,1964,41400
Kenya,KEN,1965,39300
Kenya,KEN,1966,56900
Kenya,KEN,1967,48000
Kenya,KEN,1968,39600
Kenya,KEN,1969,52400
Kenya,KEN,1970,58300
Kenya,KEN,1971,59500
Kenya,KEN,1972,62048
Kenya,KEN,1973,71190
Kenya,KEN,1974,70103
Kenya,KEN,1975,66152
Kenya,KEN,1976,80303
Kenya,KEN,1977,101218
Kenya,KEN,1978,84332
Kenya,KEN,1979,75082
Kenya,KEN,1980,91334
Kenya,KEN,1981,99717
Kenya,KEN,1982,87436
Kenya,KEN,1983,86064
Kenya,KEN,1984,118500
Kenya,KEN,1985,93600
Kenya,KEN,1986,113926
Kenya,KEN,1987,104679
Kenya,KEN,1988,128700
Kenya,KEN,1989,116900
Kenya,KEN,1990,103900
Kenya,KEN,1991,86400
Kenya,KEN,1992,85300
Kenya,KEN,1993,75100
Kenya,KEN,1994,79900
Kenya,KEN,1995,95400
Kenya,KEN,1996,97976
Kenya,KEN,1997,68642
Kenya,KEN,1998,53715
Kenya,KEN,1999,68100
Kenya,KEN,2000,100700
Kenya,KEN,2001,51700
Kenya,KEN,2002,51900
Kenya,KEN,2003,55443
Kenya,KEN,2004,48431
Kenya,KEN,2005,45200
Kenya,KEN,2006,48300
Kenya,KEN,2007,53368
Kenya,KEN,2008,42000
Kenya,KEN,2009,54000
Kenya,KEN,2010,42000
Kenya,KEN,2011,36300
Kenya,KEN,2012,49000
Kenya,KEN,2013,39800
Kenya,KEN,2014,49500
Kenya,KEN,2015,42000
Kenya,KEN,2016,46100
Kenya,KEN,2017,38620
Kenya,KEN,2018,41375
Kenya,KEN,2019,44500
Kenya,KEN,2020,36900
Kenya,KEN,2021,34500
Land Locked Developing Countries (FAO),,1961,138367
Land Locked Developing Countries (FAO),,1962,160079
Land Locked Developing Countries (FAO),,1963,195047
Land Locked Developing Countries (FAO),,1964,224070
Land Locked Developing Countries (FAO),,1965,200675
Land Locked Developing Countries (FAO),,1966,203629
Land Locked Developing Countries (FAO),,1967,223469
Land Locked Developing Countries (FAO),,1968,191077
Land Locked Developing Countries (FAO),,1969,306322
Land Locked Developing Countries (FAO),,1970,268084
Land Locked Developing Countries (FAO),,1971,243779
Land Locked Developing Countries (FAO),,1972,246472
Land Locked Developing Countries (FAO),,1973,282038
Land Locked Developing Countries (FAO),,1974,282141
Land Locked Developing Countries (FAO),,1975,277537
Land Locked Developing Countries (FAO),,1976,219672
Land Locked Developing Countries (FAO),,1977,237341
Land Locked Developing Countries (FAO),,1978,210821
Land Locked Developing Countries (FAO),,1979,204584
Land Locked Developing Countries (FAO),,1980,232575
Land Locked Developing Countries (FAO),,1981,233252
Land Locked Developing Countries (FAO),,1982,273690
Land Locked Developing Countries (FAO),,1983,284020
Land Locked Developing Countries (FAO),,1984,282361
Land Locked Developing Countries (FAO),,1985,295638
Land Locked Developing Countries (FAO),,1986,318331
Land Locked Developing Countries (FAO),,1987,333441
Land Locked Developing Countries (FAO),,1988,322653
Land Locked Developing Countries (FAO),,1989,324480
Land Locked Developing Countries (FAO),,1990,278722
Land Locked Developing Countries (FAO),,1991,282133
Land Locked Developing Countries (FAO),,1992,236967
Land Locked Developing Countries (FAO),,1993,419212
Land Locked Developing Countries (FAO),,1994,511733
Land Locked Developing Countries (FAO),,1995,515397
Land Locked Developing Countries (FAO),,1996,632030
Land Locked Developing Countries (FAO),,1997,553232
Land Locked Developing Countries (FAO),,1998,539085
Land Locked Developing Countries (FAO),,1999,594773
Land Locked Developing Countries (FAO),,2000,543026
Land Locked Developing Countries (FAO),,2001,526531
Land Locked Developing Countries (FAO),,2002,660949
Land Locked Developing Countries (FAO),,2003,406533
Land Locked Developing Countries (FAO),,2004,618704
Land Locked Developing Countries (FAO),,2005,449223
Land Locked Developing Countries (FAO),,2006,611372.06
Land Locked Developing Countries (FAO),,2007,569928
Land Locked Developing Countries (FAO),,2008,671952.2
Land Locked Developing Countries (FAO),,2009,592687.25
Land Locked Developing Countries (FAO),,2010,737578.1
Land Locked Developing Countries (FAO),,2011,729262.44
Land Locked Developing Countries (FAO),,2012,643701.9
Land Locked Developing Countries (FAO),,2013,798864.94
Land Locked Developing Countries (FAO),,2014,826598
Land Locked Developing Countries (FAO),,2015,907360.06
Land Locked Developing Countries (FAO),,2016,934066.1
Land Locked Developing Countries (FAO),,2017,998036.25
Land Locked Developing Countries (FAO),,2018,1037210.2
Land Locked Developing Countries (FAO),,2019,1065456.2
Land Locked Developing Countries (FAO),,2020,1193326.8
Land Locked Developing Countries (FAO),,2021,1080032.9
Laos,LAO,1961,1000
Laos,LAO,1962,1500
Laos,LAO,1963,2000
Laos,LAO,1964,3500
Laos,LAO,1965,3500
Laos,LAO,1966,3500
Laos,LAO,1967,3500
Laos,LAO,1968,3500
Laos,LAO,1969,3450
Laos,LAO,1970,3200
Laos,LAO,1971,2800
Laos,LAO,1972,2300
Laos,LAO,1973,1800
Laos,LAO,1974,2070
Laos,LAO,1975,1800
Laos,LAO,1976,2780
Laos,LAO,1977,4315
Laos,LAO,1978,2980
Laos,LAO,1979,3500
Laos,LAO,1980,4442
Laos,LAO,1981,5031
Laos,LAO,1982,5200
Laos,LAO,1983,5320
Laos,LAO,1984,5780
Laos,LAO,1985,6144
Laos,LAO,1986,4711
Laos,LAO,1987,5312
Laos,LAO,1988,7829
Laos,LAO,1989,5413
Laos,LAO,1990,5204
Laos,LAO,1991,8017
Laos,LAO,1992,6582
Laos,LAO,1993,7622
Laos,LAO,1994,9035
Laos,LAO,1995,8576
Laos,LAO,1996,10020
Laos,LAO,1997,12300
Laos,LAO,1998,16999
Laos,LAO,1999,17530
Laos,LAO,2000,23500
Laos,LAO,2001,25796
Laos,LAO,2002,32197
Laos,LAO,2003,27850
Laos,LAO,2004,23100
Laos,LAO,2005,25000
Laos,LAO,2006,25250
Laos,LAO,2007,33200
Laos,LAO,2008,38985
Laos,LAO,2009,46035
Laos,LAO,2010,46290
Laos,LAO,2011,52010
Laos,LAO,2012,87330
Laos,LAO,2013,92045
Laos,LAO,2014,113580
Laos,LAO,2015,135925
Laos,LAO,2016,136600
Laos,LAO,2017,150795
Laos,LAO,2018,154435
Laos,LAO,2019,171380
Laos,LAO,2020,158190
Laos,LAO,2021,161200
Least Developed Countries (FAO),,1961,656618
Least Developed Countries (FAO),,1962,716885
Least Developed Countries (FAO),,1963,741466
Least Developed Countries (FAO),,1964,829566
Least Developed Countries (FAO),,1965,795936
Least Developed Countries (FAO),,1966,829258
Least Developed Countries (FAO),,1967,859094
Least Developed Countries (FAO),,1968,797246
Least Developed Countries (FAO),,1969,932210
Least Developed Countries (FAO),,1970,892096
Least Developed Countries (FAO),,1971,898595
Least Developed Countries (FAO),,1972,891713
Least Developed Countries (FAO),,1973,942607
Least Developed Countries (FAO),,1974,923514
Least Developed Countries (FAO),,1975,916607
Least Developed Countries (FAO),,1976,722141
Least Developed Countries (FAO),,1977,784430
Least Developed Countries (FAO),,1978,699063
Least Developed Countries (FAO),,1979,695603
Least Developed Countries (FAO),,1980,751784
Least Developed Countries (FAO),,1981,749057
Least Developed Countries (FAO),,1982,772431
Least Developed Countries (FAO),,1983,723636
Least Developed Countries (FAO),,1984,725956
Least Developed Countries (FAO),,1985,738871
Least Developed Countries (FAO),,1986,795799
Least Developed Countries (FAO),,1987,805044
Least Developed Countries (FAO),,1988,820372
Least Developed Countries (FAO),,1989,834190
Least Developed Countries (FAO),,1990,798392
Least Developed Countries (FAO),,1991,827389.25
Least Developed Countries (FAO),,1992,771081
Least Developed Countries (FAO),,1993,750277.3
Least Developed Countries (FAO),,1994,795473.06
Least Developed Countries (FAO),,1995,800203.9
Least Developed Countries (FAO),,1996,916750.25
Least Developed Countries (FAO),,1997,806271.06
Least Developed Countries (FAO),,1998,782527.2
Least Developed Countries (FAO),,1999,828685.4
Least Developed Countries (FAO),,2000,772609.3
Least Developed Countries (FAO),,2001,761066.75
Least Developed Countries (FAO),,2002,891146.1
Least Developed Countries (FAO),,2003,630265.25
Least Developed Countries (FAO),,2004,869049.1
Least Developed Countries (FAO),,2005,721891.8
Least Developed Countries (FAO),,2006,842457.7
Least Developed Countries (FAO),,2007,833273.3
Least Developed Countries (FAO),,2008,914393.2
Least Developed Countries (FAO),,2009,864084.75
Least Developed Countries (FAO),,2010,995031.06
Least Developed Countries (FAO),,2011,1008764.25
Least Developed Countries (FAO),,2012,915085.06
Least Developed Countries (FAO),,2013,1092455.1
Least Developed Countries (FAO),,2014,1062770.9
Least Developed Countries (FAO),,2015,1126346.1
Least Developed Countries (FAO),,2016,1183903
Least Developed Countries (FAO),,2017,1252245.2
Least Developed Countries (FAO),,2018,1309733.6
Least Developed Countries (FAO),,2019,1379614.1
Least Developed Countries (FAO),,2020,1461821.6
Least Developed Countries (FAO),,2021,1362926.2
Liberia,LBR,1961,3400
Liberia,LBR,1962,3754
Liberia,LBR,1963,3670
Liberia,LBR,1964,3500
Liberia,LBR,1965,3187
Liberia,LBR,1966,8911
Liberia,LBR,1967,4327
Liberia,LBR,1968,4686
Liberia,LBR,1969,4261
Liberia,LBR,1970,4967
Liberia,LBR,1971,5521
Liberia,LBR,1972,5594
Liberia,LBR,1973,6935
Liberia,LBR,1974,3424
Liberia,LBR,1975,4150
Liberia,LBR,1976,4238
Liberia,LBR,1977,10076
Liberia,LBR,1978,8665
Liberia,LBR,1979,8200
Liberia,LBR,1980,12742
Liberia,LBR,1981,8400
Liberia,LBR,1982,11734
Liberia,LBR,1983,7500
Liberia,LBR,1984,11500
Liberia,LBR,1985,9000
Liberia,LBR,1986,9000
Liberia,LBR,1987,4200
Liberia,LBR,1988,3600
Liberia,LBR,1989,4800
Liberia,LBR,1990,1600
Liberia,LBR,1991,1300
Liberia,LBR,1992,3000
Liberia,LBR,1993,3000
Liberia,LBR,1994,3000
Liberia,LBR,1995,2996.67
Liberia,LBR,1996,3016.96
Liberia,LBR,1997,3041.01
Liberia,LBR,1998,3059.3
Liberia,LBR,1999,3078.58
Liberia,LBR,2000,3126.8
Liberia,LBR,2001,3200
Liberia,LBR,2002,3345.77
Liberia,LBR,2003,3538.89
Liberia,LBR,2004,3750.57
Liberia,LBR,2005,4080
Liberia,LBR,2006,4260
Liberia,LBR,2007,3180
Liberia,LBR,2008,2400
Liberia,LBR,2009,1800
Liberia,LBR,2010,600
Liberia,LBR,2011,649.83
Liberia,LBR,2012,650.19
Liberia,LBR,2013,636.92
Liberia,LBR,2014,650.74
Liberia,LBR,2015,628.42
Liberia,LBR,2016,638.69
Liberia,LBR,2017,625.6
Liberia,LBR,2018,630.9
Liberia,LBR,2019,631.73
Liberia,LBR,2020,629.41
Liberia,LBR,2021,630.68
Low Income Food Deficit Countries (FAO),,1961,816038
Low Income Food Deficit Countries (FAO),,1962,803870
Low Income Food Deficit Countries (FAO),,1963,946214
Low Income Food Deficit Countries (FAO),,1964,1108174
Low Income Food Deficit Countries (FAO),,1965,1002195
Low Income Food Deficit Countries (FAO),,1966,1093407
Low Income Food Deficit Countries (FAO),,1967,993684
Low Income Food Deficit Countries (FAO),,1968,1102906
Low Income Food Deficit Countries (FAO),,1969,1171078
Low Income Food Deficit Countries (FAO),,1970,1227714
Low Income Food Deficit Countries (FAO),,1971,1222966
Low Income Food Deficit Countries (FAO),,1972,1206054
Low Income Food Deficit Countries (FAO),,1973,1331941
Low Income Food Deficit Countries (FAO),,1974,1201151
Low Income Food Deficit Countries (FAO),,1975,1315046
Low Income Food Deficit Countries (FAO),,1976,1285652
Low Income Food Deficit Countries (FAO),,1977,1368879
Low Income Food Deficit Countries (FAO),,1978,1246944
Low Income Food Deficit Countries (FAO),,1979,1300207
Low Income Food Deficit Countries (FAO),,1980,1374760
Low Income Food Deficit Countries (FAO),,1981,1484558
Low Income Food Deficit Countries (FAO),,1982,1443906
Low Income Food Deficit Countries (FAO),,1983,1314071
Low Income Food Deficit Countries (FAO),,1984,1212736
Low Income Food Deficit Countries (FAO),,1985,1439728
Low Income Food Deficit Countries (FAO),,1986,1483415
Low Income Food Deficit Countries (FAO),,1987,1509834
Low Income Food Deficit Countries (FAO),,1988,1449133
Low Income Food Deficit Countries (FAO),,1989,1579392
Low Income Food Deficit Countries (FAO),,1990,1520687
Low Income Food Deficit Countries (FAO),,1991,1536184
Low Income Food Deficit Countries (FAO),,1992,1519613
Low Income Food Deficit Countries (FAO),,1993,1358751.1
Low Income Food Deficit Countries (FAO),,1994,1513717.9
Low Income Food Deficit Countries (FAO),,1995,1605359.5
Low Income Food Deficit Countries (FAO),,1996,1871666.2
Low Income Food Deficit Countries (FAO),,1997,1891670.8
Low Income Food Deficit Countries (FAO),,1998,1943947.2
Low Income Food Deficit Countries (FAO),,1999,2189107.8
Low Income Food Deficit Countries (FAO),,2000,2480231.2
Low Income Food Deficit Countries (FAO),,2001,2351696.8
Low Income Food Deficit Countries (FAO),,2002,2181025.8
Low Income Food Deficit Countries (FAO),,2003,1987106.4
Low Income Food Deficit Countries (FAO),,2004,2328728.5
Low Income Food Deficit Countries (FAO),,2005,2215673.2
Low Income Food Deficit Countries (FAO),,2006,2423143
Low Income Food Deficit Countries (FAO),,2007,2680943.8
Low Income Food Deficit Countries (FAO),,2008,2509924
